Diện tích đất:,Hướng cửa chính:,Giấy tờ pháp lý:,Đặc điểm nhà/đất:,Loại hình đất:,Chiều ngang:,Chiều dài:,Số phòng ngủ:,Số phòng vệ sinh:,Loại hình nhà ở:,Tình trạng nội thất:,Diện tích sử dụng:,Tình trạng bất động sản:,Diện tích:,Loại hình căn hộ:,Tổng số tầng:,Tầng số:,Hướng ban công:,Đặc điểm căn hộ:,Loại hình văn phòng:,district,city,Phân khu/Lô/Block/Tháp,has_floor_number,Price (trieu VND),log_price
46.0,Tây,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,11.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,46.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,quận 5,tp hồ chí minh,A,1,2100.0,7.650168700845001
90.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,6.5,14.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,46.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,quận bình thuỷ,cần thơ,A,1,1170.0,7.065613363597717
72.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,18.0,2.0,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,72.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,A,1,1700.0,7.438971592395862
32.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,8.0,4.0,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,72.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,quận bình thạnh,tp hồ chí minh,A,1,5000.0,8.517393171418904
91.7,Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,4.0,8.0,4.0,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,72.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,thành phố nha trang,khánh hòa,A,1,1150.0,7.048386408721883
70.0,Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,4.0,8.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,72.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,quận hải châu,đà nẵng,A,1,4950.0,8.507344855361422
85.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,17.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,72.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,huyện yên phong,bắc ninh,A,1,750.0,6.621405651764134
55.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,6.0,11.5,2.0,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,110.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,quận phú nhuận,tp hồ chí minh,A,1,6150.0,8.724369949208368
72.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.2,15.0,6.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,72.0,Đã bàn giao,69.0,Chung cư,4.0,15.0,Đông,Căn góc,Shophouse,quận tây hồ,hà nội,A,1,4500.0,8.412054873292933
87.0,Bắc,Đã có sổ,Nở hậu,Đất nền dự án,5.0,20.0,3.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,200.0,Đã bàn giao,69.0,Chung cư,4.0,15.0,Đông,Căn góc,Shophouse,quận thủ đức,tp hồ chí minh,KHU DÂN CƯ,1,5500.0,8.612685172875459
38.0,Bắc,Đã có sổ,Nở hậu,Đất nền dự án,5.0,20.0,3.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,200.0,Đã bàn giao,69.0,Chung cư,4.0,15.0,Đông,Căn góc,Shophouse,quận hai bà trưng,hà nội,KHU DÂN CƯ,1,3300.0,8.101980731853192
80.0,Bắc,Đã có sổ,Nở hậu,Đất thổ cư,5.0,16.0,3.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,200.0,Đã bàn giao,69.0,Chung cư,4.0,15.0,Đông,Căn góc,Shophouse,huyện bàu bàng,bình dương,KHU DÂN CƯ,1,600.0,6.398594934535208
68.0,Bắc,Đã có sổ,Nở hậu,Đất thổ cư,4.5,15.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,68.0,Đã bàn giao,69.0,Chung cư,4.0,15.0,Đông,Căn góc,Shophouse,thị xã thuận an,bình dương,KHU DÂN CƯ,1,1550.0,7.346655163176539
120.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,6.0,20.0,3.0,1.0,Nhà phố liền kề,Hoàn thiện cơ bản,120.0,Đã bàn giao,69.0,Chung cư,4.0,15.0,Đông,Căn góc,Shophouse,quận cái răng,cần thơ,KHU DÂN CƯ,1,1050.0,6.957497370876951
296.0,Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,7.0,37.0,3.0,1.0,Nhà phố liền kề,Hoàn thiện cơ bản,120.0,Đã bàn giao,69.0,Chung cư,4.0,15.0,Đông,Căn góc,Shophouse,huyện củ chi,tp hồ chí minh,KHU DÂN CƯ,1,2200.0,7.696667081526462
65.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,10.0,6.6,3.0,2.0,Nhà phố liền kề,Nội thất đầy đủ,110.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,quận ninh kiều,cần thơ,KHU DÂN CƯ,1,2900.0,7.972810784121404
95.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,5.0,6.6,3.0,2.0,Nhà phố liền kề,Nội thất đầy đủ,110.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,quận ngũ hành sơn,đà nẵng,KHU DÂN CƯ,1,3500.0,8.160803920954665
105.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,21.0,3.0,2.0,Nhà phố liền kề,Nội thất đầy đủ,110.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,thành phố biên hòa,đồng nai,KHU DÂN CƯ,1,1600.0,7.3783837129967145
106.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,21.0,3.0,2.0,Nhà phố liền kề,Nội thất đầy đủ,110.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,huyện hòa vang,đà nẵng,KHU DÂN CƯ,1,926.0,6.831953565565855
55.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,21.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,110.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,quận thanh khê,đà nẵng,KHU DÂN CƯ,1,3150.0,8.055475141757274
116.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,20.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,110.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,thành phố bảo lộc,lâm đồng,KHU DÂN CƯ,1,730.0,6.594413459749778
59.5,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,20.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,110.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,quận cẩm lệ,đà nẵng,KHU DÂN CƯ,1,1749.0,7.4673710669175595
100.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,20.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,110.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,thị xã phú mỹ,bà rịa - vũng tàu,KHU DÂN CƯ,1,470.0,6.154858094016418
48.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,12.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,48.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,quận gò vấp,tp hồ chí minh,KHU DÂN CƯ,1,1250.0,7.1316985104669115
30.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.0,11.0,2.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,48.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,quận 10,tp hồ chí minh,KHU DÂN CƯ,1,790.0,6.673297967767654
40.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,10.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,80.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,huyện nhà bè,tp hồ chí minh,KHU DÂN CƯ,1,2650.0,7.8826922062890254
52.6,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,4.0,13.15,4.0,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,160.7,Đã bàn giao,69.0,Chung cư,1.0,15.0,Đông,Căn góc,Shophouse,quận 12,tp hồ chí minh,KHU DÂN CƯ,1,4000.0,8.294299608857235
90.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,4.5,20.0,5.0,5.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,270.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,quận ninh kiều,cần thơ,KHU DÂN CƯ,1,5900.0,8.682877107057168
56.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,4.5,20.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,270.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,quận bình tân,tp hồ chí minh,KHU DÂN CƯ,1,4500.0,8.412054873292933
135.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,6.0,24.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,270.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,huyện long thành,đồng nai,KHU DÂN CƯ,1,1750.0,7.467942332285852
32.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,8.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,64.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,KHU DÂN CƯ,1,410.0,6.018593214496234
32.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,8.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,64.0,Đã bàn giao,65.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,quận 12,tp hồ chí minh,KHU DÂN CƯ,1,1300.0,7.170888478512505
68.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,4.0,15.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,64.0,Đã bàn giao,65.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,thị xã thuận an,bình dương,KHU DÂN CƯ,1,730.0,6.594413459749778
200.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,10.0,20.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,64.0,Đã bàn giao,65.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,huyện đồng phú,bình phước,KHU DÂN CƯ,1,650.0,6.478509642208569
54.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,6.0,10.0,5.0,6.0,Nhà biệt thự,Hoàn thiện cơ bản,200.0,Đã bàn giao,65.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,quận bình tân,tp hồ chí minh,KHU DÂN CƯ,1,3950.0,8.281723990411392
30.0,Đông Nam,Giấy tờ khác,Nở hậu,Đất thổ cư,30.0,50.0,2.0,2.0,Nhà phố liền kề,Nội thất đầy đủ,30.0,Đã bàn giao,65.0,Chung cư,2.0,15.0,Đông,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,KHU DÂN CƯ,1,430.0,6.066108090103747
30.0,Đông Bắc,Đã có sổ,Nở hậu,Đất thổ cư,30.0,50.0,2.0,2.0,Nhà phố liền kề,Hoàn thiện cơ bản,30.0,Đã bàn giao,80.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,4350.0,8.37816098272068
37.0,Bắc,Giấy tờ khác,Hẻm xe hơi,Đất nông nghiệp,60.0,100.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,74.0,Đã bàn giao,80.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,thị xã dĩ an,bình dương,Không thuộc project/block,1,1150.0,7.048386408721883
87.0,Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,41.0,21.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,74.0,Đã bàn giao,80.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,thị xã thuận an,bình dương,Không thuộc project/block,1,1650.0,7.409136443920128
72.0,Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,15.0,2.0,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,75.6,Đã bàn giao,80.0,Chung cư,4.0,15.0,Tây Nam,Căn góc,Shophouse,huyện đức hòa,long an,Không thuộc project/block,1,620.0,6.431331081933479
39.0,Đông Bắc,Đã có sổ,Nở hậu,Đất thổ cư,3.5,11.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,78.0,Đã bàn giao,80.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,3420.0,8.137688184977605
150.0,Đông Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,27.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,78.0,Đã bàn giao,80.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,huyện bảo lâm,lâm đồng,Không thuộc project/block,1,390.0,5.968707559985366
27.0,Tây Nam,Đã có sổ,Mặt tiền,Đất thổ cư,3.0,9.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,81.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,quận 12,tp hồ chí minh,Không thuộc project/block,1,1850.0,7.523481312573497
25.0,Tây Nam,Đã có sổ,Mặt tiền,Đất thổ cư,3.0,9.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,81.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,quận đống đa,hà nội,Không thuộc project/block,1,1550.0,7.346655163176539
86.0,Bắc,Đã có sổ,Nở hậu,Đất thổ cư,5.0,17.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,81.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,thị xã thuận an,bình dương,KHU DÂN CƯ BÌNH CHUẨN,1,1680.0,7.427144133408616
52.0,Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.5,12.0,5.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,52.0,Đã bàn giao,69.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,quận gò vấp,tp hồ chí minh,KHU DÂN CƯ BÌNH CHUẨN,1,4700.0,8.45553053102413
84.0,Bắc,Đã có sổ,Nở hậu,Đất thổ cư,4.0,21.0,4.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,170.0,Đã bàn giao,69.0,Chung cư,1.0,15.0,Tây Nam,Căn góc,Shophouse,quận 12,tp hồ chí minh,KHU DÂN CƯ BÌNH CHUẨN,1,3950.0,8.281723990411392
84.0,Bắc,Đang chờ sổ,Nở hậu,Đất thổ cư,4.0,21.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,170.0,Đã bàn giao,72.0,Chung cư,1.0,15.0,Tây Nam,Căn góc,Shophouse,quận 8,tp hồ chí minh,KHU DÂN CƯ BÌNH CHUẨN,1,2140.0,7.669028288589683
210.0,Bắc,Đã có sổ,Nở hậu,Đất thổ cư,5.0,17.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,210.0,Đã bàn giao,72.0,Chung cư,3.0,15.0,Tây Nam,Căn góc,Shophouse,thành phố thủ dầu một,bình dương,KHU DÂN CƯ BÌNH CHUẨN,1,2900.0,7.972810784121404
75.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,15.0,4.0,3.0,Nhà phố liền kề,Nội thất cao cấp,150.0,Đã bàn giao,72.0,Chung cư,3.0,15.0,Tây Nam,Căn góc,Shophouse,quận bình tân,tp hồ chí minh,KHU DÂN CƯ BÌNH CHUẨN,1,6000.0,8.699681400989514
125.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,6.0,20.0,4.0,3.0,Nhà phố liền kề,Nội thất cao cấp,150.0,Đã bàn giao,72.0,Chung cư,3.0,15.0,Tây Nam,Căn góc,Shophouse,huyện long thành,đồng nai,KHU DÂN CƯ BÌNH CHUẨN,1,537.0,6.2878585601617845
125.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,6.0,20.0,5.0,4.0,Nhà phố liền kề,Nội thất cao cấp,150.0,Đã bàn giao,220.0,Duplex,3.0,15.0,Tây Nam,Căn góc,Shophouse,huyện nhà bè,tp hồ chí minh,KHU DÂN CƯ BÌNH CHUẨN,1,3350.0,8.11701408773731
62.0,Tây Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,15.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,62.0,Đã bàn giao,220.0,Duplex,3.0,15.0,Tây Nam,Căn góc,Shophouse,thành phố vĩnh long,vĩnh long,KHU DÂN CƯ BÌNH CHUẨN,1,1250.0,7.1316985104669115
40.0,Tây Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,15.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,62.0,Đã bàn giao,220.0,Duplex,3.0,15.0,Tây Nam,Căn góc,Shophouse,quận hải châu,đà nẵng,KHU DÂN CƯ BÌNH CHUẨN,1,2550.0,7.844240718141811
30.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,15.0,3.0,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,62.0,Đã bàn giao,220.0,Duplex,4.0,15.0,Tây Nam,Căn góc,Shophouse,quận hà đông,hà nội,KHU DÂN CƯ BÌNH CHUẨN,1,1560.0,7.353081920515432
95.0,Tây Nam,Đã có sổ,Nở hậu,Đất nền dự án,5.0,15.0,3.0,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,62.0,Đã bàn giao,220.0,Duplex,4.0,15.0,Tây Nam,Căn góc,Shophouse,quận ngũ hành sơn,đà nẵng,KHU DÂN CƯ BÌNH CHUẨN,1,3550.0,8.174984532943087
72.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,9.0,8.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,140.0,Đã bàn giao,220.0,Duplex,1.0,15.0,Tây Nam,Căn góc,Shophouse,thành phố thủ dầu một,bình dương,KHU DÂN CƯ BÌNH CHUẨN,1,1400.0,7.244941546337007
41.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.2,11.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,70.0,Đã bàn giao,220.0,Duplex,2.0,15.0,Tây Nam,Căn góc,Shophouse,quận gò vấp,tp hồ chí minh,KHU DÂN CƯ BÌNH CHUẨN,1,5000.0,8.517393171418904
41.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.2,11.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,70.0,Đã bàn giao,50.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,thị xã dĩ an,bình dương,B,1,1600.0,7.3783837129967145
56.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.0,16.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,112.0,Đã bàn giao,50.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,quận 12,tp hồ chí minh,B,1,3490.0,8.157943507105037
64.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.3,15.0,3.0,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,160.0,Đã bàn giao,50.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,quận thủ đức,tp hồ chí minh,B,1,5300.0,8.575650760987806
40.0,Tây Bắc,Đã có sổ,Nở hậu,Đất nền dự án,4.0,10.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,80.0,Đã bàn giao,50.0,Chung cư,2.0,15.0,Tây Nam,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,B,1,550.0,6.311734809152915
137.0,Tây Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,26.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,80.0,Chưa bàn giao,40.0,Chung cư,2.0,8.0,Tây Bắc,Căn góc,Shophouse,thị xã phú mỹ,bà rịa - vũng tàu,KHU DÂN CƯ MARINA CHÂU PHA,1,670.0,6.508769136971682
100.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,26.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,80.0,Chưa bàn giao,40.0,Chung cư,2.0,8.0,Tây Bắc,Căn góc,Shophouse,huyện diên khánh,khánh hòa,KHU DÂN CƯ MARINA CHÂU PHA,1,920.0,6.825460036255307
32.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.3,26.0,2.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,32.0,Chưa bàn giao,40.0,Chung cư,2.0,8.0,Tây Bắc,Căn góc,Shophouse,quận ba đình,hà nội,KHU DÂN CƯ MARINA CHÂU PHA,1,2990.0,8.003363058629947
82.0,Tây Nam,Đã có sổ,Nở hậu,Đất thổ cư,6.3,13.5,4.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,253.0,Chưa bàn giao,40.0,Chung cư,2.0,8.0,Tây Bắc,Căn góc,Shophouse,quận 10,tp hồ chí minh,KHU DÂN CƯ MARINA CHÂU PHA,1,16700.0,9.723223876851618
32.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.0,8.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,64.0,Đã bàn giao,69.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,680.0,6.523562306149512
85.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.2,20.0,7.0,6.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,86.0,Đã bàn giao,69.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,quận tân bình,tp hồ chí minh,Không thuộc project/block,1,7700.0,8.94910546953925
80.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,20.0,7.0,6.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,86.0,Đã bàn giao,69.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,quận cái răng,cần thơ,D2,1,196.0,5.2832037287379885
175.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,35.0,7.0,6.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,86.0,Đã bàn giao,69.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,quận 7,tp hồ chí minh,D2,1,4420.0,8.394121193826242
150.0,Đông Nam,Đang chờ sổ,Mặt tiền,Đất thổ cư,5.0,30.0,2.0,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,86.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,quận 9,tp hồ chí minh,D2,1,2000.0,7.601402334583733
48.0,Đông Nam,Đang chờ sổ,Mặt tiền,Đất thổ cư,5.0,30.0,4.0,5.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,86.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,quận long biên,hà nội,D2,1,500.0,6.2166061010848646
70.0,Đông,Đang chờ sổ,Mặt tiền,Đất thổ cư,4.0,17.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,140.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,thị xã dĩ an,bình dương,D2,1,3450.0,8.146419323098003
200.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,10.0,20.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,140.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện hòa vang,đà nẵng,D2,1,800.0,6.68586094706836
125.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.0,25.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,140.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,thành phố buôn ma thuột,đắk lắk,D2,1,1080.0,6.985641817639208
110.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,22.0,4.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,140.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,thành phố buôn ma thuột,đắk lắk,D2,1,1050.0,6.957497370876951
65.0,Đông Nam,Đã có sổ,Nở hậu,Đất nông nghiệp,4.5,14.35,4.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,140.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,quận bình thuỷ,cần thơ,D2,1,430.0,6.066108090103747
40.0,Nam,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,8.0,2.0,2.0,Nhà phố liền kề,Nội thất đầy đủ,80.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,quận ninh kiều,cần thơ,D2,1,2550.0,7.844240718141811
100.0,Nam,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,20.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,100.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,quận tân phú,tp hồ chí minh,D2,1,7100.0,8.867990898182093
